总价格,单价,地段,房屋户型,所在楼层,建筑面积,户型结构,装修情况
399.0,73481,"['海淀', '清河']",2室1厅1厨1卫,顶层 ,54.3,平层,精装
739.0,81784,"['海淀', '西三旗']",2室1厅1厨1卫,中楼层 ,90.36,平层,精装
1030.0,111545,"['海淀', '知春路']",2室2厅1厨1卫,高楼层 ,92.34,平层,简装
760.0,133803,"['海淀', '五道口']",2室1厅1厨1卫,低楼层 ,56.8,平层,精装
880.0,125107,"['海淀', '甘家口']",3室1厅1厨1卫,高楼层 ,70.34,平层,精装
435.0,74233,"['海淀', '田村']",1室1厅1厨1卫,顶层 ,58.6,平层,精装
1090.0,118247,"['海淀', '双榆树']",3室1厅1厨1卫,中楼层 ,92.18,平层,简装
497.0,106424,"['海淀', '苏州桥']",2室1厅1厨1卫,底层 ,46.7,平层,简装
629.0,110158,"['海淀', '双榆树']",3室1厅1厨1卫,高楼层 ,57.1,平层,精装
255.0,41660,"['海淀', '海淀其它']",1室1厅1厨1卫,中楼层 ,61.21,平层,精装
598.0,69665,"['海淀', '清河']",2室1厅1厨1卫,低楼层 ,85.84,平层,其他
666.0,86281,"['海淀', '四季青']",2室2厅1厨1卫,高楼层 ,77.19,平层,精装
530.0,79211,"['海淀', '苏州桥']",2室1厅1厨1卫,低楼层 ,66.91,平层,简装
555.0,91283,"['海淀', '军博']",2室1厅1厨1卫,中楼层 ,60.8,平层,精装
530.0,93146,"['海淀', '甘家口']",2室1厅1厨1卫,中楼层 ,56.9,平层,精装
432.0,71500,"['海淀', '五棵松']",2室1厅1厨1卫,底层 ,60.42,平层,简装
550.0,96831,"['海淀', '圆明园']",3室1厅1厨1卫,低楼层 ,56.8,平层,精装
538.0,100000,"['海淀', '定慧寺']",2室1厅1厨1卫,高楼层 ,53.8,平层,简装
510.0,105810,"['海淀', '公主坟']",2室1厅1厨1卫,底层 ,48.2,平层,简装
655.0,73193,"['海淀', '西三旗']",2室1厅1厨1卫,顶层 ,89.49,平层,精装
559.0,88129,"['海淀', '马连洼']",2室1厅1厨1卫,高楼层 ,63.43,平层,简装
980.0,115867,"['海淀', '厂洼']",2室2厅1厨1卫,底层 ,84.58,平层,精装
659.0,74079,"['海淀', '六里桥']",2室1厅1厨1卫,高楼层 ,88.96,平层,简装
465.0,67343,"['海淀', '田村']",1室1厅1厨1卫,中楼层 ,69.05,平层,精装
512.0,56147,"['海淀', '西三旗']",2室1厅1厨1卫,中楼层 ,91.19,平层,精装
438.0,92601,"['海淀', '西三旗']",1室1厅1厨1卫,中楼层 ,47.3,平层,简装
2020.0,129314,"['海淀', '小西天']",3室1厅1厨2卫,中楼层 ,156.21,平层,精装
473.0,93294,"['海淀', '紫竹桥']",2室1厅1厨1卫,高楼层 ,50.7,平层,精装
678.0,94535,"['海淀', '知春路']",3室1厅1厨1卫,中楼层 ,71.72,平层,简装
510.0,79070,"['海淀', '二里庄']",2室1厅1厨1卫,顶层 ,64.5,平层,精装
1060.0,106448,"['海淀', '紫竹桥']",3室1厅1厨1卫,中楼层 ,99.58,平层,简装
1035.0,121465,"['海淀', '厂洼']",2室1厅1厨1卫,高楼层 ,85.21,平层,简装
660.0,85272,"['海淀', '定慧寺']",2室2厅1厨1卫,高楼层 ,77.4,平层,简装
665.0,102482,"['海淀', '小西天']",1室1厅1厨1卫,中楼层 ,64.89,平层,精装
608.0,90612,"['海淀', '紫竹桥']",2室1厅1厨1卫,高楼层 ,67.1,平层,精装
659.0,81258,"['海淀', '五棵松']",3室1厅1厨1卫,中楼层 ,81.1,平层,其他
546.0,109860,"['海淀', '双榆树']",2室1厅1厨1卫,底层 ,49.7,平层,简装
768.0,101857,"['海淀', '苏州桥']",3室1厅1厨1卫,低楼层 ,75.4,平层,精装
575.0,99654,"['海淀', '小西天']",2室1厅1厨1卫,中楼层 ,57.7,平层,简装
508.0,89280,"['海淀', '皂君庙']",2室1厅1厨1卫,低楼层 ,56.9,平层,精装
640.0,73963,"['海淀', '定慧寺']",3室1厅1厨1卫,顶层 ,86.53,平层,简装
460.0,59764,"['海淀', '田村']",2室1厅1厨1卫,中楼层 ,76.97,平层,简装
320.0,69839,"['海淀', '清河']",1室1厅1厨1卫,底层 ,45.82,平层,精装
340.0,90234,"['海淀', '小西天']",1室0厅1厨1卫,高楼层 ,37.68,平层,精装
475.0,81059,"['海淀', '紫竹桥']",1室1厅1厨1卫,中楼层 ,58.6,平层,精装
795.0,111439,"['海淀', '马连洼']",1室1厅1厨1卫,中楼层 ,71.34,平层,精装
780.0,106908,"['海淀', '田村']",2室1厅1厨2卫,低楼层 ,72.96,平层,精装
362.0,78186,"['海淀', '定慧寺']",1室1厅1厨1卫,低楼层 ,46.3,平层,简装
430.0,102871,"['海淀', '紫竹桥']",1室1厅1厨1卫,中楼层 ,41.8,平层,简装
303.3,43817,"['海淀', '海淀北部新区']",1室1厅1厨1卫,高楼层 ,69.22,平层,精装
470.0,110823,"['海淀', '马连洼']",1室0厅1厨1卫,中楼层 ,42.41,平层,精装
549.0,85262,"['海淀', '牡丹园']",2室1厅1厨1卫,低楼层 ,64.39,平层,毛坯
960.0,113516,"['海淀', '双榆树']",3室1厅1厨1卫,高楼层 ,84.57,平层,精装
426.0,67406,"['海淀', '田村']",2室1厅1厨1卫,中楼层 ,63.2,平层,毛坯
1265.0,87635,"['海淀', '马连洼']",3室2厅1厨2卫,中楼层 ,144.35,平层,简装
2480.0,115328,"['海淀', '西北旺']",4室2厅1厨2卫,顶层 ,215.04,暂无数据,精装
1090.0,104677,"['海淀', '五棵松']",3室1厅1厨2卫,底层 ,104.13,平层,精装
3280.0,149370,"['海淀', '西山']",4室2厅1厨3卫,中楼层 ,219.59,平层,精装
1890.0,110121,"['海淀', '世纪城']",3室2厅1厨2卫,低楼层 ,171.63,平层,简装
600.0,87134,"['海淀', '军博']",3室1厅1厨1卫,顶层 ,68.86,平层,简装
1730.0,78462,"['海淀', '田村']",4室3厅1厨3卫,中楼层 ,220.49,复式,精装
315.0,44713,"['海淀', '海淀北部新区']",1室1厅1厨1卫,中楼层 ,70.45,平层,精装
288.0,130672,"['海淀', '清河']",1室1厅1厨1卫,高楼层 ,22.04,复式,精装
410.0,79721,"['海淀', '五道口']",1室1厅1厨1卫,顶层 ,51.43,平层,简装
306.0,50621,"['海淀', '海淀北部新区']",1室1厅1厨1卫,顶层 ,60.45,平层,精装
480.0,124032,"['海淀', '万寿路']",1室1厅1厨1卫,中楼层 ,38.7,平层,简装
372.0,74850,"['海淀', '田村']",2室1厅1厨1卫,中楼层 ,49.7,平层,精装
380.0,76567,"['海淀', '马连洼']",1室1厅1厨1卫,顶层 ,49.63,平层,简装
483.0,91409,"['海淀', '田村']",2室1厅1厨1卫,中楼层 ,52.84,平层,精装
500.0,77652,"['海淀', '学院路']",1室1厅1厨1卫,顶层 ,64.39,平层,精装
395.0,90597,"['海淀', '圆明园']",2室1厅1厨1卫,中楼层 ,43.6,平层,精装
509.0,127922,"['海淀', '甘家口']",1室1厅1厨1卫,底层 ,39.79,平层,简装
479.0,80101,"['海淀', '小西天']",2室1厅1厨1卫,低楼层 ,59.8,平层,简装
375.0,82782,"['海淀', '五道口']",2室1厅1厨1卫,顶层 ,45.3,平层,精装
386.0,74317,"['海淀', '紫竹桥']",1室1厅1厨1卫,中楼层 ,51.94,平层,精装
619.0,111935,"['海淀', '双榆树']",2室1厅1厨1卫,中楼层 ,55.3,平层,精装
375.0,67073,"['海淀', '海淀北部新区']",1室1厅1厨1卫,中楼层 ,55.91,平层,简装
298.0,56089,"['海淀', '苏州桥']",1室1厅1厨1卫,地下室 ,53.13,平层,简装
556.0,112324,"['海淀', '皂君庙']",2室0厅1厨1卫,底层 ,49.5,平层,精装
450.0,91538,"['海淀', '牡丹园']",2室1厅1厨1卫,底层 ,49.16,平层,精装
1050.0,133929,"['海淀', '上地']",3室1厅1厨1卫,底层 ,78.4,平层,简装
1760.0,98523,"['海淀', '苏州桥']",3室2厅1厨2卫,高楼层 ,178.64,平层,精装
640.0,68677,"['海淀', '杨庄']",2室1厅1厨1卫,中楼层 ,93.19,平层,其他
718.0,68251,"['海淀', '清河']",2室2厅1厨1卫,中楼层 ,105.2,平层,精装
910.0,64654,"['海淀', '五棵松']",3室1厅1厨2卫,中楼层 ,140.75,平层,精装
590.0,90380,"['海淀', '清河']",1室1厅1厨1卫,中楼层 ,65.28,平层,简装
660.0,95514,"['海淀', '军博']",2室1厅1厨1卫,高楼层 ,69.1,平层,简装
359.0,88424,"['海淀', '定慧寺']",1室1厅1厨1卫,高楼层 ,40.6,平层,精装
340.0,57579,"['海淀', '海淀北部新区']",1室1厅1厨1卫,低楼层 ,59.05,平层,简装
488.0,85765,"['海淀', '小西天']",2室1厅1厨1卫,低楼层 ,56.9,平层,简装
1350.0,115880,"['海淀', '四季青']",2室2厅1厨2卫,中楼层 ,116.5,平层,精装
509.0,85691,"['海淀', '马连洼']",2室1厅1厨1卫,高楼层 ,59.4,平层,精装
395.0,69056,"['海淀', '田村']",2室1厅1厨1卫,中楼层 ,57.2,平层,简装
530.0,68993,"['海淀', '杨庄']",2室1厅1厨1卫,中楼层 ,76.82,平层,简装
868.0,106360,"['海淀', '苏州桥']",2室1厅1厨1卫,中楼层 ,81.61,平层,精装
639.0,80408,"['海淀', '玉泉路']",2室1厅1厨1卫,中楼层 ,79.47,平层,精装
999.0,77203,"['海淀', '皂君庙']",3室1厅1厨1卫,中楼层 ,129.4,平层,简装
1220.0,112880,"['海淀', '马连洼']",4室1厅1厨2卫,顶层 ,108.08,复式,精装
570.0,79167,"['海淀', '西北旺']",2室1厅1厨1卫,中楼层 ,72.0,平层,精装
2350.0,168532,"['海淀', '万柳']",3室2厅1厨2卫,中楼层 ,139.44,平层,精装
685.0,99855,"['海淀', '小西天']",3室1厅1厨1卫,中楼层 ,68.6,平层,简装
749.0,91409,"['海淀', '苏州桥']",1室1厅1厨1卫,高楼层 ,81.94,平层,精装
1250.0,116692,"['海淀', '世纪城']",2室1厅1厨1卫,高楼层 ,107.12,平层,精装
536.0,75387,"['海淀', '玉泉路']",3室1厅1厨1卫,高楼层 ,71.1,平层,精装
1250.0,123384,"['海淀', '万柳']",2室1厅1厨1卫,中楼层 ,101.31,平层,精装
665.0,115052,"['海淀', '定慧寺']",2室1厅1厨1卫,高楼层 ,57.8,平层,精装
940.0,95229,"['海淀', '西二旗']",3室1厅1厨1卫,中楼层 ,98.71,平层,精装
829.0,103367,"['海淀', '苏州桥']",3室1厅1厨1卫,顶层 ,80.2,平层,简装
498.0,76971,"['海淀', '五棵松']",2室1厅1厨1卫,中楼层 ,64.7,平层,简装
530.0,91951,"['海淀', '皂君庙']",2室1厅1厨1卫,中楼层 ,57.64,平层,精装
818.0,75566,"['海淀', '安宁庄']",2室1厅1厨1卫,低楼层 ,108.25,平层,精装
470.0,90212,"['海淀', '苏州桥']",2室1厅1厨1卫,高楼层 ,52.1,平层,精装
609.0,93953,"['海淀', '苏州桥']",2室1厅1厨1卫,中楼层 ,64.82,平层,精装
558.0,95060,"['海淀', '紫竹桥']",2室1厅1厨1卫,高楼层 ,58.7,平层,精装
530.0,114968,"['海淀', '苏州桥']",2室1厅1厨1卫,底层 ,46.1,平层,精装
510.0,75713,"['海淀', '田村']",2室1厅1厨1卫,中楼层 ,67.36,平层,简装
850.0,101529,"['海淀', '世纪城']",2室1厅1厨1卫,低楼层 ,83.72,平层,精装
408.0,64660,"['海淀', '西三旗']",2室1厅1厨1卫,中楼层 ,63.1,平层,精装
436.0,65270,"['海淀', '清河']",3室1厅1厨1卫,底层 ,66.8,平层,简装
350.0,65790,"['海淀', '田村']",2室1厅1厨1卫,顶层 ,53.2,平层,精装
725.0,93670,"['海淀', '西直门']",3室1厅1厨1卫,高楼层 ,77.4,平层,简装
329.0,57218,"['海淀', '西山']",2室1厅1厨1卫,低楼层 ,57.5,平层,精装
710.0,104045,"['海淀', '中关村']",2室1厅1厨1卫,低楼层 ,68.24,平层,简装
1118.0,89462,"['海淀', '西北旺']",3室2厅1厨1卫,中楼层 ,124.97,平层,精装
838.8,95995,"['海淀', '二里庄']",2室1厅1厨1卫,高楼层 ,87.38,平层,精装
675.0,88351,"['海淀', '小西天']",2室1厅1厨1卫,高楼层 ,76.4,平层,精装
315.0,51387,"['海淀', '海淀北部新区']",3室1厅1厨1卫,低楼层 ,61.3,平层,精装
990.0,133424,"['海淀', '定慧寺']",3室1厅1厨1卫,底层 ,74.2,平层,精装
640.0,112875,"['海淀', '定慧寺']",2室1厅1厨1卫,中楼层 ,56.7,平层,简装
410.0,65917,"['海淀', '清河']",2室1厅1厨1卫,中楼层 ,62.2,平层,精装
490.0,98394,"['海淀', '紫竹桥']",2室1厅1厨1卫,顶层 ,49.8,平层,精装
312.0,46148,"['海淀', '海淀北部新区']",2室1厅1厨1卫,中楼层 ,67.61,平层,精装
630.0,92322,"['海淀', '世纪城']",1室1厅1厨1卫,低楼层 ,68.24,平层,简装
525.0,81700,"['海淀', '定慧寺']",2室1厅1厨1卫,底层 ,64.26,平层,简装
605.0,104149,"['海淀', '苏州桥']",2室1厅1厨1卫,中楼层 ,58.09,平层,简装
399.0,70000,"['海淀', '安宁庄']",2室1厅1厨1卫,高楼层 ,57.0,平层,精装
535.0,103884,"['海淀', '双榆树']",2室1厅1厨1卫,中楼层 ,51.5,平层,简装
564.0,117403,"['海淀', '苏州桥']",2室1厅1厨1卫,低楼层 ,48.04,平层,精装
420.0,67644,"['海淀', '玉泉路']",2室1厅1厨1卫,高楼层 ,62.09,平层,精装
598.0,55701,"['海淀', '海淀北部新区']",2室1厅1厨1卫,低楼层 ,107.36,平层,简装
280.0,55667,"['海淀', '海淀北部新区']",2室1厅1厨1卫,中楼层 ,50.3,平层,简装
600.0,104167,"['海淀', '五道口']",2室1厅1厨1卫,底层 ,57.6,平层,精装
730.0,79417,"['海淀', '六里桥']",2室1厅1厨1卫,低楼层 ,91.92,平层,简装
986.0,129908,"['海淀', '双榆树']",3室1厅1厨1卫,中楼层 ,75.9,平层,简装
1512.0,102398,"['海淀', '四季青']",3室2厅1厨2卫,高楼层 ,147.66,平层,精装
800.0,128411,"['海淀', '五道口']",2室1厅1厨1卫,中楼层 ,62.3,平层,精装
1488.0,116624,"['海淀', '世纪城']",2室2厅1厨2卫,底层 ,127.59,平层,简装
384.0,79901,"['海淀', '田村']",1室1厅1厨1卫,低楼层 ,48.06,平层,精装
670.0,89573,"['海淀', '西三旗']",3室0厅1厨1卫,中楼层 ,74.8,平层,精装
620.0,87324,"['海淀', '甘家口']",3室1厅1厨1卫,中楼层 ,71.0,平层,精装
461.0,89014,"['海淀', '西二旗']",1室1厅1厨1卫,低楼层 ,51.79,平层,精装
430.0,45697,"['海淀', '海淀北部新区']",3室1厅1厨1卫,高楼层 ,94.1,平层,精装
795.0,87992,"['海淀', '上地']",3室1厅1厨1卫,顶层 ,90.35,复式,简装
512.0,77016,"['海淀', '五棵松']",2室1厅1厨1卫,中楼层 ,66.48,平层,精装
715.0,86878,"['海淀', '玉泉路']",2室1厅1厨1卫,中楼层 ,82.3,平层,精装
549.0,74340,"['海淀', '西三旗']",2室1厅1厨1卫,中楼层 ,73.85,平层,精装
420.0,81872,"['海淀', '定慧寺']",1室1厅1厨1卫,中楼层 ,51.3,平层,精装
624.0,69885,"['海淀', '定慧寺']",2室2厅1厨2卫,顶层 ,89.29,平层,简装
590.0,64587,"['海淀', '海淀北部新区']",3室1厅1厨1卫,中楼层 ,91.35,平层,精装
610.0,102178,"['海淀', '厂洼']",3室1厅1厨1卫,底层 ,59.7,平层,精装
738.0,140038,"['海淀', '中关村']",2室1厅1厨1卫,顶层 ,52.7,平层,简装
480.0,82333,"['海淀', '定慧寺']",2室1厅1厨1卫,底层 ,58.3,平层,精装
820.0,94286,"['海淀', '上地']",2室1厅1厨1卫,中楼层 ,86.97,平层,精装
540.0,69231,"['海淀', '清河']",2室1厅1厨1卫,高楼层 ,78.0,平层,精装
499.0,77209,"['海淀', '田村']",2室1厅1厨1卫,底层 ,64.63,平层,简装
1780.0,119192,"['海淀', '甘家口']",3室2厅1厨2卫,中楼层 ,149.34,平层,精装
585.0,56126,"['海淀', '公主坟']",2室1厅1厨1卫,高楼层 ,104.23,平层,精装
535.0,59117,"['海淀', '海淀北部新区']",2室1厅1厨1卫,中楼层 ,90.5,平层,精装
699.0,105990,"['海淀', '知春路']",3室1厅1厨1卫,高楼层 ,65.95,平层,简装
685.0,74668,"['海淀', '中关村']",2室1厅1厨1卫,低楼层 ,91.74,平层,简装
538.0,89667,"['海淀', '小西天']",2室1厅1厨1卫,高楼层 ,60.0,平层,精装
630.0,84792,"['海淀', '五棵松']",3室1厅1厨1卫,高楼层 ,74.3,平层,精装
980.0,108097,"['海淀', '颐和园']",3室1厅1厨1卫,中楼层 ,90.66,平层,简装
446.0,72996,"['海淀', '清河']",2室1厅1厨1卫,中楼层 ,61.1,平层,精装
346.0,60809,"['海淀', '西三旗']",2室1厅1厨1卫,中楼层 ,56.9,平层,简装
355.0,58485,"['海淀', '西三旗']",3室1厅1厨1卫,顶层 ,60.7,平层,简装
960.0,76373,"['海淀', '学院路']",3室1厅1厨2卫,中楼层 ,125.7,平层,简装
1420.0,109526,"['海淀', '苏州桥']",3室1厅1厨2卫,顶层 ,129.65,平层,精装
420.0,54334,"['海淀', '清河']",3室1厅1厨1卫,顶层 ,77.3,平层,简装
965.0,101037,"['海淀', '西二旗']",3室2厅1厨2卫,高楼层 ,95.51,复式,简装
579.0,85944,"['海淀', '苏州桥']",2室1厅1厨1卫,中楼层 ,67.37,平层,简装
609.0,105364,"['海淀', '公主坟']",2室1厅1厨1卫,中楼层 ,57.8,平层,精装
395.0,54816,"['海淀', '西二旗']",2室1厅1厨1卫,中楼层 ,72.06,平层,精装
598.0,103640,"['海淀', '双榆树']",2室1厅1厨1卫,中楼层 ,57.7,平层,简装
775.0,118647,"['海淀', '甘家口']",2室1厅1厨1卫,中楼层 ,65.32,平层,简装
790.0,134126,"['海淀', '中关村']",2室1厅1厨1卫,高楼层 ,58.9,平层,精装
510.0,71882,"['海淀', '五道口']",2室1厅1厨1卫,底层 ,70.95,平层,简装
1700.0,88973,"['海淀', '紫竹桥']",3室2厅1厨2卫,低楼层 ,191.07,平层,简装
429.0,72528,"['海淀', '西三旗']",2室1厅1厨1卫,中楼层 ,59.15,平层,精装
690.0,120063,"['海淀', '万寿路']",2室1厅1厨1卫,中楼层 ,57.47,平层,精装
302.0,59135,"['海淀', '西三旗']",1室1厅1厨1卫,中楼层 ,51.07,平层,简装
618.0,59452,"['海淀', '清河']",2室1厅1厨1卫,中楼层 ,103.95,平层,简装
623.0,96113,"['海淀', '苏州桥']",2室1厅1厨1卫,高楼层 ,64.82,平层,简装
609.0,109336,"['海淀', '公主坟']",2室1厅1厨1卫,低楼层 ,55.7,平层,精装
537.0,92747,"['海淀', '牡丹园']",2室1厅1厨1卫,中楼层 ,57.9,平层,简装
770.0,108299,"['海淀', '定慧寺']",3室1厅1厨1卫,中楼层 ,71.1,平层,精装
485.0,68310,"['海淀', '五棵松']",3室1厅1厨1卫,中楼层 ,71.0,平层,简装
594.0,92668,"['海淀', '西直门']",2室1厅1厨1卫,中楼层 ,64.1,平层,精装
485.0,86299,"['海淀', '北太平庄']",3室1厅1厨1卫,顶层 ,56.2,平层,精装
680.0,103817,"['海淀', '公主坟']",2室1厅1厨1卫,顶层 ,65.5,平层,简装
310.0,54965,"['海淀', '海淀北部新区']",2室1厅1厨1卫,中楼层 ,56.4,平层,精装
400.0,68494,"['海淀', '清河']",1室1厅1厨1卫,高楼层 ,58.4,平层,简装
775.0,110242,"['海淀', '二里庄']",3室1厅1厨1卫,中楼层 ,70.3,平层,精装
625.0,83781,"['海淀', '学院路']",2室1厅1厨1卫,中楼层 ,74.6,平层,精装
995.0,88864,"['海淀', '清河']",3室2厅1厨2卫,高楼层 ,111.97,平层,精装
520.0,98114,"['海淀', '苏州桥']",2室1厅1厨1卫,低楼层 ,53.0,平层,简装
1090.0,95006,"['海淀', '西北旺']",2室2厅1厨2卫,中楼层 ,114.73,平层,简装
513.0,80358,"['海淀', '定慧寺']",2室1厅1厨1卫,高楼层 ,63.84,平层,精装
348.0,58884,"['海淀', '田村']",2室1厅1厨1卫,顶层 ,59.1,平层,简装
710.0,115391,"['海淀', '甘家口']",2室1厅1厨1卫,顶层 ,61.53,平层,精装
730.0,88218,"['海淀', '苏州桥']",3室1厅1厨1卫,高楼层 ,82.75,平层,精装
820.0,97969,"['海淀', '二里庄']",3室1厅1厨1卫,中楼层 ,83.7,平层,精装
525.0,90518,"['海淀', '紫竹桥']",2室1厅1厨1卫,中楼层 ,58.0,平层,精装
485.0,75264,"['海淀', '学院路']",1室1厅1厨1卫,低楼层 ,64.44,平层,精装
300.0,47901,"['海淀', '海淀北部新区']",2室1厅1厨1卫,中楼层 ,62.63,平层,精装
410.0,71554,"['海淀', '小西天']",2室1厅1厨1卫,中楼层 ,57.3,平层,简装
523.0,78259,"['海淀', '马连洼']",2室1厅1厨1卫,中楼层 ,66.83,平层,简装
460.0,80140,"['海淀', '知春路']",2室1厅1厨1卫,中楼层 ,57.4,平层,简装
788.0,123125,"['海淀', '中关村']",2室1厅1厨1卫,中楼层 ,64.0,平层,精装
1140.0,106692,"['海淀', '甘家口']",2室1厅1厨1卫,低楼层 ,106.85,平层,精装
980.0,99251,"['海淀', '牡丹园']",3室1厅1厨1卫,中楼层 ,98.74,平层,精装
615.0,87012,"['海淀', '紫竹桥']",2室1厅1厨1卫,低楼层 ,70.68,平层,精装
1038.0,122710,"['海淀', '知春路']",3室1厅1厨1卫,低楼层 ,84.59,平层,精装
545.0,94291,"['海淀', '双榆树']",2室1厅1厨1卫,低楼层 ,57.8,平层,毛坯
535.0,64630,"['海淀', '马连洼']",3室1厅1厨1卫,顶层 ,82.78,平层,简装
400.0,63796,"['海淀', '西三旗']",2室1厅1厨1卫,低楼层 ,62.7,平层,简装
799.0,87562,"['海淀', '田村']",2室1厅1厨1卫,低楼层 ,91.25,平层,精装
449.0,77109,"['海淀', '清河']",2室1厅1厨1卫,低楼层 ,58.23,平层,精装
445.0,76527,"['海淀', '清河']",2室1厅1厨1卫,底层 ,58.15,平层,精装
686.0,81348,"['海淀', '田村']",2室1厅1厨1卫,中楼层 ,84.33,平层,精装
777.0,79036,"['海淀', '六里桥']",2室1厅1厨1卫,高楼层 ,98.31,平层,精装
558.0,76428,"['海淀', '西二旗']",2室1厅1厨1卫,高楼层 ,73.01,平层,简装
305.0,48199,"['海淀', '海淀北部新区']",2室1厅1厨1卫,中楼层 ,63.28,平层,简装
509.0,92378,"['海淀', '甘家口']",2室1厅1厨1卫,顶层 ,55.1,平层,精装
430.0,70654,"['海淀', '四季青']",2室1厅1厨1卫,高楼层 ,60.86,平层,简装
470.0,94000,"['海淀', '圆明园']",2室1厅1厨1卫,底层 ,50.0,平层,精装
275.0,40573,"['海淀', '海淀其它']",2室1厅1厨1卫,低楼层 ,67.78,平层,精装
666.0,86606,"['海淀', '西北旺']",2室1厅1厨1卫,中楼层 ,76.9,平层,简装
580.0,97316,"['海淀', '小西天']",2室1厅1厨1卫,高楼层 ,59.6,平层,精装
447.0,49906,"['海淀', '海淀北部新区']",2室1厅1厨1卫,低楼层 ,89.57,平层,精装
485.0,80166,"['海淀', '紫竹桥']",2室1厅1厨1卫,中楼层 ,60.5,平层,简装
447.0,82625,"['海淀', '田村']",2室1厅1厨1卫,中楼层 ,54.1,平层,简装
545.0,76107,"['海淀', '四季青']",2室1厅1厨1卫,中楼层 ,71.61,平层,精装
888.0,90826,"['海淀', '五棵松']",2室1厅1厨1卫,中楼层 ,97.77,平层,精装
960.0,86053,"['海淀', '北太平庄']",3室1厅1厨1卫,中楼层 ,111.56,平层,简装
635.0,93109,"['海淀', '甘家口']",2室1厅1厨1卫,顶层 ,68.2,平层,精装
525.0,81776,"['海淀', '苏州桥']",2室1厅1厨1卫,顶层 ,64.2,平层,精装
950.0,106706,"['海淀', '西北旺']",2室2厅1厨1卫,顶层 ,89.03,平层,简装
896.0,90414,"['海淀', '牡丹园']",3室1厅1厨1卫,高楼层 ,99.1,平层,精装
628.0,95296,"['海淀', '二里庄']",2室1厅1厨1卫,高楼层 ,65.9,平层,精装
560.0,79659,"['海淀', '紫竹桥']",3室1厅1厨1卫,顶层 ,70.3,平层,精装
675.0,81365,"['海淀', '清河']",3室1厅1厨1卫,高楼层 ,82.96,平层,精装
1460.0,104825,"['海淀', '玉泉路']",3室1厅1厨2卫,中楼层 ,139.28,平层,精装
520.0,97929,"['海淀', '双榆树']",2室1厅1厨1卫,高楼层 ,53.1,平层,精装
930.0,119538,"['海淀', '皂君庙']",2室1厅1厨1卫,中楼层 ,77.8,平层,精装
639.0,73703,"['海淀', '学院路']",2室1厅1厨1卫,高楼层 ,86.7,平层,精装
1620.0,119611,"['海淀', '万柳']",3室1厅1厨2卫,中楼层 ,135.44,平层,精装
365.0,60421,"['海淀', '海淀北部新区']",1室1厅1厨1卫,高楼层 ,60.41,平层,精装
472.0,97642,"['海淀', '公主坟']",2室1厅1厨1卫,中楼层 ,48.34,平层,简装
460.0,82883,"['海淀', '定慧寺']",2室1厅1厨1卫,底层 ,55.5,平层,简装
305.0,82656,"['海淀', '紫竹桥']",1室1厅1厨1卫,低楼层 ,36.9,平层,精装
590.0,76228,"['海淀', '皂君庙']",2室1厅1厨1卫,高楼层 ,77.4,平层,简装
946.0,88074,"['海淀', '四季青']",3室1厅1厨1卫,中楼层 ,107.41,平层,精装
460.0,73908,"['海淀', '田村']",1室1厅1厨1卫,中楼层 ,62.24,平层,精装
645.0,81163,"['海淀', '学院路']",2室1厅1厨1卫,高楼层 ,79.47,平层,精装
1190.0,104515,"['海淀', '紫竹桥']",3室2厅1厨2卫,中楼层 ,113.86,平层,简装
405.0,102532,"['海淀', '皂君庙']",3室1厅1厨1卫,低楼层 ,39.5,平层,精装
630.0,99684,"['海淀', '公主坟']",2室1厅1厨1卫,高楼层 ,63.2,平层,精装
365.0,84884,"['海淀', '甘家口']",1室1厅1厨1卫,中楼层 ,43.0,平层,精装
1185.0,87648,"['海淀', '小西天']",3室1厅1厨2卫,低楼层 ,135.2,平层,简装
326.0,95072,"['海淀', '小西天']",1室1厅1厨1卫,中楼层 ,34.29,平层,精装
860.0,66719,"['海淀', '五棵松']",3室1厅1厨2卫,底层 ,128.9,平层,精装
2598.0,174468,"['海淀', '军博']",3室1厅1厨1卫,中楼层 ,148.91,平层,简装
1090.0,79360,"['海淀', '上地']",3室2厅1厨2卫,顶层 ,137.35,平层,简装
415.0,98109,"['海淀', '五道口']",1室1厅1厨1卫,中楼层 ,42.3,平层,简装
640.0,128283,"['海淀', '万柳']",1室1厅1厨1卫,低楼层 ,49.89,平层,简装
421.0,79887,"['海淀', '定慧寺']",1室1厅1厨1卫,低楼层 ,52.7,平层,精装
540.0,101695,"['海淀', '双榆树']",2室1厅1厨1卫,低楼层 ,53.1,平层,简装
348.0,84982,"['海淀', '皂君庙']",1室1厅1厨1卫,顶层 ,40.95,平层,精装
449.0,117233,"['海淀', '紫竹桥']",1室1厅1厨1卫,底层 ,38.3,平层,精装
460.0,86046,"['海淀', '学院路']",2室1厅1厨1卫,高楼层 ,53.46,平层,精装
499.0,88996,"['海淀', '定慧寺']",1室1厅1厨1卫,高楼层 ,56.07,平层,精装
1300.0,120818,"['海淀', '五道口']",2室1厅1厨1卫,中楼层 ,107.6,平层,精装
339.0,89211,"['海淀', '紫竹桥']",1室1厅1厨1卫,中楼层 ,38.0,平层,精装
399.0,55946,"['海淀', '西三旗']",1室1厅1厨1卫,低楼层 ,71.32,平层,精装
